1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.386126224694944176e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.477575304364823650e+00
3.337628708701973146e+00,4.730312243466084920e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.978770331698990637e+00,0.000000000000000000e+00,2.202480733775695199e-01,0.000000000000000000e+00,6.851674440493713547e-01
4.075398802137739196e+00,2.158308974984795903e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.406164111014413631e+00,0.000000000000000000e+00,2.830563072403787572e+00,0.000000000000000000e+00,4.116417480201707946e+00
7.223370712435617236e+00,7.924017608324388284e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.427724829082239744e+00,0.000000000000000000e+00,4.036619817088607398e+00,1.118693776631010550e+00,1.927643478358463058e+00
7.223370712435617236e+00,1.405041613844718995e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.532858881372625603e-02,2.115815957513464962e+00,0.000000000000000000e+00,1.191248980527334744e+01,9.959745450181043402e-01,1.170065256251977281e+01
8.586798093591365699e+00,3.068444044640677859e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.370971104619725697e-03,1.922147997998504776e+00,0.000000000000000000e+00,1.549470931570179033e+01,1.467218277424066386e+01,5.425717515912116262e+00
8.586798093591365699e+00,4.446738276127193501e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.028278765009401186e+00,9.185104232664721424e-01,0.000000000000000000e+00,2.720716645935522138e+01,2.851774358847365676e+01,1.719056505616045172e+01
8.586798093591365699e+00,7.105907921914557335e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.898954292347438400e-01,1.301684576360807277e+01,0.000000000000000000e+00,3.838784679866937211e+01,5.795287247132125685e+01,7.971448552571180457e+00
8.586798093591365699e+00,1.017765317741056066e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.029685354205188474e+01,1.465517829252577897e+01,0.000000000000000000e+00,7.437809505036307200e+01,9.656861177836412935e+01,1.924195807764005650e+01
8.586798093591365699e+00,1.788692350386602357e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.595013923853141335e+00,5.506375195964530178e+01,0.000000000000000000e+00,1.012361702601341307e+02,1.844694610017549792e+02,8.922701398443635412e+00
