1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.690828113180227854e-01,0.000000000000000000e+00,4.372570739332913847e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.512291385311903991e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.159955086630661381e+00,0.000000000000000000e+00,2.684871278904939818e+00,2.996335628437832632e+00,0.000000000000000000e+00,1.556705906283026852e+00,0.000000000000000000e+00,2.436922849696793847e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.222443030696858557e+01,3.921990826342472314e+00,6.114068687310579620e+00,6.239392479091419474e+00,0.000000000000000000e+00,3.459740809462826139e+00,0.000000000000000000e+00,3.003887044924178795e+00,3.198150610455198439e+00
1.000000000000000000e+00,3.051190989096360795e+01,6.181257173653529335e+00,1.569596738013413351e+01,1.427500676403476199e+01,0.000000000000000000e+00,1.563267496392586775e+00,0.000000000000000000e+00,3.352533185799963178e+00,8.133770014141319393e+00
1.000000000000000000e+00,7.679204600852040130e+01,2.061758219334679065e+00,2.946439373982216381e+01,2.071937472574769501e+01,0.000000000000000000e+00,7.063550132407120374e-01,0.000000000000000000e+00,3.563708090347056157e+00,2.446505109032180769e+01
1.000000000000000000e+00,1.848335735671201689e+02,6.876994170558958785e-01,2.332091665606123598e+01,6.057766696966630349e+01,0.000000000000000000e+00,3.191631668167091429e-01,0.000000000000000000e+00,3.691923039775523829e+00,5.589365667645177638e+01
1.000000000000000000e+00,3.698720362465589346e+02,2.293821282165819375e-01,9.681800532298389328e+01,1.391822703047543541e+02,0.000000000000000000e+00,1.442123650897864651e-01,0.000000000000000000e+00,3.769908537772777457e+00,6.130616338141181387e+01
1.000000000000000000e+00,8.151410657104930806e+02,7.651040474982956363e-02,1.777493752778423755e+02,2.403206179190518696e+02,0.000000000000000000e+00,6.516167404972955657e-02,0.000000000000000000e+00,3.817406037686428721e+00,1.805996455142879995e+02
1.000000000000000000e+00,1.736887851617901561e+03,2.552004413114329975e-02,2.932254378141701068e+02,5.957629357228987601e+02,0.000000000000000000e+00,2.944299375660066123e-02,0.000000000000000000e+00,3.846363530512462159e+00,3.639423964999760983e+02
1.000000000000000000e+00,3.563965224237448638e+03,8.512210261924569796e-03,8.326191967001835792e+02,1.203940524582173794e+03,0.000000000000000000e+00,1.330367726110964419e-02,0.000000000000000000e+00,3.864030955894070640e+00,6.315017884878916448e+02
