0.000000000000000000e+00,6.517709810535741166e-01,1.727297529601957635e-02
0.000000000000000000e+00,6.512830827876848749e-01,1.671142345582550190e-02
0.000000000000000000e+00,6.463563615165504039e-01,1.687984433726828423e-02
0.000000000000000000e+00,6.451209850274947089e-01,1.663809668064476777e-02
0.000000000000000000e+00,6.499616052809338296e-01,1.579223150986302712e-02
0.000000000000000000e+00,6.445116676893237750e-01,1.756131287003298222e-02
0.000000000000000000e+00,6.406189819839037680e-01,1.709856829038609513e-02
0.000000000000000000e+00,6.405779972113633258e-01,1.839913659442994620e-02
0.000000000000000000e+00,6.430482927955246675e-01,1.634629778207156992e-02
0.000000000000000000e+00,6.453593072721867108e-01,1.701049529780518724e-02
0.000000000000000000e+00,6.438772636412900541e-01,1.965174192912548523e-02
0.000000000000000000e+00,6.466004889287433333e-01,2.351893893604235092e-02
0.000000000000000000e+00,6.545542471971159681e-01,2.297006464970810166e-02
0.000000000000000000e+00,6.603178746202954530e-01,2.269807568749466001e-02
0.000000000000000000e+00,6.636063111050028995e-01,2.520847391968394566e-02
0.000000000000000000e+00,6.653519457536721804e-01,2.302579818369348413e-02
0.000000000000000000e+00,6.668057030096958826e-01,2.164374486215724092e-02
0.000000000000000000e+00,6.629687794357674857e-01,2.182613026189803365e-02
0.000000000000000000e+00,6.607227996586214624e-01,2.470969589960648680e-02
0.000000000000000000e+00,6.565493784223334073e-01,2.543171929486341340e-02
0.000000000000000000e+00,6.519890188677075482e-01,2.296127956073181972e-02
0.000000000000000000e+00,6.475465604689274457e-01,2.229320281339514445e-02
0.000000000000000000e+00,6.534587911137910154e-01,2.171110759156556075e-02
0.000000000000000000e+00,6.542228117622375105e-01,1.909399513945572377e-02
0.000000000000000000e+00,6.446024021993737030e-01,1.934678265983290346e-02
0.000000000000000000e+00,6.502289026869064736e-01,2.111656242051408727e-02
0.000000000000000000e+00,6.508832260376514744e-01,2.017249714901618932e-02
0.000000000000000000e+00,6.526844644677863849e-01,2.125364631227153606e-02
0.000000000000000000e+00,6.497648906883606301e-01,2.411001433573975797e-02
0.000000000000000000e+00,6.461039590234840535e-01,1.991750132642188670e-02
0.000000000000000000e+00,6.491234702655285238e-01,1.714642964710776096e-02
0.000000000000000000e+00,6.469569725551643780e-01,1.625992577067528200e-02
0.000000000000000000e+00,6.451686028262286765e-01,1.797600292697719773e-02
0.000000000000000000e+00,6.471175284447943099e-01,1.748088221715041538e-02
0.000000000000000000e+00,6.522527338879763326e-01,1.895675457736788888e-02
0.000000000000000000e+00,6.470324290386993971e-01,1.513999234060042082e-02
0.000000000000000000e+00,6.437358664777191875e-01,1.497688280467690015e-02
0.000000000000000000e+00,6.468349552690609849e-01,1.497262827229479260e-02
0.000000000000000000e+00,6.479480050372685707e-01,1.626964102272900059e-02
0.000000000000000000e+00,6.491019012779928321e-01,1.715597903761627643e-02
0.000000000000000000e+00,6.469820742567073957e-01,1.554439758522362623e-02
0.000000000000000000e+00,6.453585884044487075e-01,1.486393028601735999e-02
0.000000000000000000e+00,6.488895632161232330e-01,1.454530386429107348e-02
0.000000000000000000e+00,6.453015517193851913e-01,1.493787382347572419e-02
0.000000000000000000e+00,6.442307271786734679e-01,1.504108120328544879e-02
0.000000000000000000e+00,6.416815192089231346e-01,1.517430440449206788e-02
0.000000000000000000e+00,6.376482153758626925e-01,1.720694152768547508e-02
0.000000000000000000e+00,6.396787650470504571e-01,1.437865656080289205e-02
0.000000000000000000e+00,6.408106105834994182e-01,1.500505435361743078e-02
0.000000000000000000e+00,6.411908123765046597e-01,1.448965658804635473e-02
0.000000000000000000e+00,6.460745059262403833e-01,1.518982658615345219e-02
0.000000000000000000e+00,6.491743517334356284e-01,1.541855996819940788e-02
0.000000000000000000e+00,6.526346534369228403e-01,1.773851238723356954e-02
0.000000000000000000e+00,6.513955936371077504e-01,1.784204637364405002e-02
0.000000000000000000e+00,6.509082437416559008e-01,1.436647783393831673e-02
0.000000000000000000e+00,6.454539590191942233e-01,1.571674930677400064e-02
0.000000000000000000e+00,6.460505115512161778e-01,1.759714387199925664e-02
0.000000000000000000e+00,6.465790069995287492e-01,1.781910907902131691e-02
0.000000000000000000e+00,6.478838025155740921e-01,1.830662124488250872e-02
0.000000000000000000e+00,6.455417740520954517e-01,1.870940309890549783e-02
0.000000000000000000e+00,6.453421691540657257e-01,1.669325517705554443e-02
0.000000000000000000e+00,6.407316562429749007e-01,1.734267262026828113e-02
0.000000000000000000e+00,6.441027058070721845e-01,1.628270570614812063e-02
0.000000000000000000e+00,6.497469534238616840e-01,1.721701940198768280e-02
0.000000000000000000e+00,6.451241622010627230e-01,1.606739435088535076e-02
0.000000000000000000e+00,6.430792737688600935e-01,1.865828533843871470e-02
0.000000000000000000e+00,6.394288987849716666e-01,2.188699535137904328e-02
0.000000000000000000e+00,6.323260732345195034e-01,2.349137603213413694e-02
0.000000000000000000e+00,6.307395794479995210e-01,1.949994290253294002e-02
0.000000000000000000e+00,6.291880708865877914e-01,2.415398762181939288e-02
0.000000000000000000e+00,6.328201014264216440e-01,2.494725571358665309e-02
0.000000000000000000e+00,6.246424354902544440e-01,2.889349218916453799e-02
0.000000000000000000e+00,6.216984417565251109e-01,3.129079342458312984e-02
0.000000000000000000e+00,6.159204315147657205e-01,3.345126149055158843e-02
0.000000000000000000e+00,6.060955809850511189e-01,3.774823101386667185e-02
0.000000000000000000e+00,6.086476851687876444e-01,3.708616853306916095e-02
0.000000000000000000e+00,6.083329127926593305e-01,4.110592729751623431e-02
0.000000000000000000e+00,6.023512126549345203e-01,3.987777720075155741e-02
0.000000000000000000e+00,5.913224502346460243e-01,3.462038183859335316e-02
0.000000000000000000e+00,5.926659742276327858e-01,3.427051687629012466e-02
0.000000000000000000e+00,5.916758904883542280e-01,3.362023351637215968e-02
0.000000000000000000e+00,6.023598800028788780e-01,3.315813202184891145e-02
0.000000000000000000e+00,6.019209047344784569e-01,3.619858933067882090e-02
0.000000000000000000e+00,6.088542602994462261e-01,3.964106232784056494e-02
0.000000000000000000e+00,5.928287390845853322e-01,3.438036643778086959e-02
0.000000000000000000e+00,6.030418280258456054e-01,3.873682710207144997e-02
0.000000000000000000e+00,6.000504871791900730e-01,3.899765428496981823e-02
0.000000000000000000e+00,6.039514112608803664e-01,4.243643813091305117e-02
0.000000000000000000e+00,6.058839294112938756e-01,4.340327601244224620e-02
0.000000000000000000e+00,6.008182054721127319e-01,3.812035676385096272e-02
0.000000000000000000e+00,6.032050244689589613e-01,3.880016721690867504e-02
0.000000000000000000e+00,6.008604560912845782e-01,3.313010391179557063e-02
0.000000000000000000e+00,6.037422277268629234e-01,4.087316363392751173e-02
0.000000000000000000e+00,5.901251469694667184e-01,2.510163039062592027e-02
0.000000000000000000e+00,5.995167757349986193e-01,2.920888658400105573e-02
0.000000000000000000e+00,5.985669630294190302e-01,3.183487984801997711e-02
0.000000000000000000e+00,5.978474649948249953e-01,3.006088411710250430e-02
0.000000000000000000e+00,6.000705155280410263e-01,3.459473050288713880e-02
0.000000000000000000e+00,5.858452998887060392e-01,1.675934455282598184e-02
0.000000000000000000e+00,5.861942133819390000e-01,1.878237638318822067e-02
