1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.893052651135376907e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.113901035942764572e-01,2.498797343908930046e-01,0.000000000000000000e+00
7.908638545586595958e-01,0.000000000000000000e+00,9.617636280077227484e-01,1.217721312158310809e-01,1.620300601112245609e-02,0.000000000000000000e+00,4.293424956667133419e-01,7.480697912094526059e-01,6.136743281094549918e-01,0.000000000000000000e+00
7.033193898470030403e-01,0.000000000000000000e+00,1.380656230756645009e+00,1.478227907011043341e+00,4.384455017045290302e-03,7.980067356278539581e-01,1.071116141655162668e+00,9.983097093782973275e-01,1.585266688540804547e-01,2.846850461279903932e-01
6.254656364473806240e-01,6.153167268305190785e-01,8.757591995842665122e-01,2.798333564797229833e+00,1.186412310363755716e-03,2.635520328264515655e+00,2.316290098823206023e+00,1.785860845164312094e+00,3.409509642975370736e-01,2.363627440137202385e+00
5.562298836402453928e-01,3.726784260428322337e+00,1.589005920397901006e+00,5.372642978656331225e-01,2.840133092563229766e+00,5.909467270841664899e+00,4.648517283136025746e+00,3.609330117901065282e+00,6.044795592140072421e-02,3.977888669074262307e+00
4.946581641347606584e-01,4.825488663910773579e-01,7.227584951213938957e+00,6.710879075143185712e-01,1.467963787294412370e+01,7.528154564410958649e+00,5.525495930291413949e+00,1.023784396584875900e+01,1.071695275185353090e-02,9.235348720068390804e+00
4.399021097964391780e-01,6.248105395522728783e-02,2.155436316263865137e+01,3.866361794241489491e+01,2.949957686133834400e+01,1.811859093843481006e+01,8.825175952447833483e-01,2.595799542208999711e+01,1.900032425162600071e-03,2.513286034794975166e+01
3.912072623765269208e-01,5.768648088349893044e+01,2.452799565190313658e+01,1.008842160812065885e+02,2.969106508104023234e+01,2.365144091136771465e+01,1.409533760846620465e-01,4.675420752823774251e+01,5.409948416826235729e+01,7.190335101418028785e+01
3.479026781820985792e-01,1.829251773941111878e+02,2.315515443159489095e+01,1.936920179940084097e+01,8.136098110702503661e+00,1.572373376582495119e+01,4.025545527792728784e-02,5.291357687822200262e+01,3.524556021362622005e+01,7.190335101418028785e+01
3.093916834544409578e-01,4.312233903869812934e+01,1.026996812857290990e+02,3.718777752546776227e+00,8.843338864208507744e+01,1.045330829800367312e+01,5.635423128882535337e+01,2.653213415499426731e+01,6.248763879016673073e+00,7.190335101418028785e+01
