0.000000000000000000e+00,4.777174793401517405e-01,1.940243056590439455e-02
0.000000000000000000e+00,4.885899726685839495e-01,3.576893765214415183e-02
0.000000000000000000e+00,5.239142786035858590e-01,5.915044887114569161e-02
1.000000000000000000e+00,6.185717062871310956e-01,4.570030572962844456e-02
0.000000000000000000e+00,6.597312160104999990e-01,6.689105430319098808e-03
0.000000000000000000e+00,6.650851557332285724e-01,8.720414610608255915e-03
1.000000000000000000e+00,6.734217649763742930e-01,1.433612282698168081e-02
0.000000000000000000e+00,6.941673268425730958e-01,4.435226992818636776e-03
0.000000000000000000e+00,6.953900778040139619e-01,5.057464658016759367e-04
1.000000000000000000e+00,6.954302919082339107e-01,6.697439321732319081e-03
2.000000000000000000e+00,6.979365942466307926e-01,6.074111901433521671e-03
0.000000000000000000e+00,7.022152014398763686e-01,1.101183808173043788e-02
1.000000000000000000e+00,7.166079150034330159e-01,1.474563745779370293e-02
0.000000000000000000e+00,7.267185843271178891e-01,6.743751439732239422e-03
0.000000000000000000e+00,7.277126724874853902e-01,7.327731837662123564e-04
0.000000000000000000e+00,7.282624195296305558e-01,5.266679694262175549e-04
0.000000000000000000e+00,7.294957296026153282e-01,4.669175996366557203e-03
0.000000000000000000e+00,7.322329682902641856e-01,9.847037284898142728e-03
0.000000000000000000e+00,7.400252063456366214e-01,1.553283533753251240e-02
0.000000000000000000e+00,7.614142400209366057e-01,3.415805262389836044e-03
0.000000000000000000e+00,7.621816290858892673e-01,1.083461921531504724e-03
0.000000000000000000e+00,7.632268161409547780e-01,1.633783052267788602e-03
0.000000000000000000e+00,7.624319211939314389e-01,3.204646494031219983e-02
0.000000000000000000e+00,7.665946864620600820e-01,9.758953251405883423e-04
0.000000000000000000e+00,7.663085579738982966e-01,6.899709855744060212e-03
0.000000000000000000e+00,7.671932231224585230e-01,3.388432981474928814e-04
0.000000000000000000e+00,7.666120707844079618e-01,6.912038640054679953e-03
0.000000000000000000e+00,7.674922112604282143e-01,3.701967497770063033e-03
0.000000000000000000e+00,7.681362851120644430e-01,1.027746166540211351e-02
0.000000000000000000e+00,7.685241957404977953e-01,8.193556328315801038e-03
0.000000000000000000e+00,7.697207688997039776e-01,7.223205770905131084e-04
0.000000000000000000e+00,7.696235800439720220e-01,3.591747609434214200e-03
0.000000000000000000e+00,7.701437617163299221e-01,3.701324055424348790e-04
0.000000000000000000e+00,7.701623132347847900e-01,1.478727554690513349e-03
1.000000000000000000e+00,7.708847753691075999e-01,1.289322723744883766e-03
0.000000000000000000e+00,7.715124541055378149e-01,2.043455939003285728e-03
0.000000000000000000e+00,7.735210419581649566e-01,4.215838529398836798e-03
0.000000000000000000e+00,7.753610983277762214e-01,1.908781719458030497e-03
0.000000000000000000e+00,7.762514791305626938e-01,2.245570274598373672e-03
1.000000000000000000e+00,7.778933968939302224e-01,1.623544797686931902e-03
0.000000000000000000e+00,7.769402326703730433e-01,1.035461209781736620e-02
0.000000000000000000e+00,7.781153153516987553e-01,7.502515371385552918e-03
0.000000000000000000e+00,7.794966283537229090e-01,1.371075596898990983e-03
0.000000000000000000e+00,7.798491504617716119e-01,2.231005018478010669e-03
0.000000000000000000e+00,7.797981875422547171e-01,2.651725008919018044e-03
0.000000000000000000e+00,7.799681218068189592e-01,3.058755411958779397e-03
0.000000000000000000e+00,7.800705594999060022e-01,3.852175940512958530e-03
0.000000000000000000e+00,7.801827272680533776e-01,4.860324566442178820e-03
0.000000000000000000e+00,7.800656702164636691e-01,3.564744568329738204e-03
0.000000000000000000e+00,7.811707946111269285e-01,2.411137241284484842e-03
0.000000000000000000e+00,7.788937999812820534e-01,1.326133475947157553e-02
0.000000000000000000e+00,7.820393245595468334e-01,1.949841672458622324e-03
0.000000000000000000e+00,7.820234296194016332e-01,7.976008109069114560e-03
0.000000000000000000e+00,7.828890095902769630e-01,2.239750512190121466e-03
0.000000000000000000e+00,7.821237615865359594e-01,4.942153200085446819e-03
0.000000000000000000e+00,7.829218186150836978e-01,2.540818790237037075e-03
0.000000000000000000e+00,7.820567409130098069e-01,9.493430678724577160e-03
0.000000000000000000e+00,7.824982956651449495e-01,5.019536849576881725e-03
0.000000000000000000e+00,7.828033862951752075e-01,4.157094116304296122e-03
0.000000000000000000e+00,7.832486376123531935e-01,2.494542183829424973e-03
0.000000000000000000e+00,7.816507288228122796e-01,1.214725195302977616e-02
0.000000000000000000e+00,7.833658773531828601e-01,3.093849489450065625e-03
1.000000000000000000e+00,7.833209437229569083e-01,2.620529316637299194e-03
0.000000000000000000e+00,7.823819196744226101e-01,1.028271280343337306e-02
0.000000000000000000e+00,7.827192549214355699e-01,7.072492332885245078e-03
0.000000000000000000e+00,7.829584145740271506e-01,5.829641510777641526e-03
0.000000000000000000e+00,7.838337813418115863e-01,1.796780250034478140e-03
0.000000000000000000e+00,7.835744097177446132e-01,3.990765748077312186e-03
1.000000000000000000e+00,7.837489142980185175e-01,3.106946177027210786e-03
0.000000000000000000e+00,7.825921752315032620e-01,8.951313154989728321e-03
0.000000000000000000e+00,7.840730885472200207e-01,2.270758020250518167e-03
0.000000000000000000e+00,7.831243659934286061e-01,6.998916711586387895e-03
0.000000000000000000e+00,7.832472899571039093e-01,9.843764641602819124e-03
0.000000000000000000e+00,7.839703525222073699e-01,5.937627999889815919e-03
0.000000000000000000e+00,7.831898056979756939e-01,6.835279144533825540e-03
0.000000000000000000e+00,7.822339699705551652e-01,2.456311207161847310e-02
0.000000000000000000e+00,7.851051452965143174e-01,2.463594336493460640e-03
0.000000000000000000e+00,7.847932687342344948e-01,5.368014014866038033e-03
0.000000000000000000e+00,7.844040961054151717e-01,5.822715870927842874e-03
0.000000000000000000e+00,7.852778636158123104e-01,2.759333849765351499e-03
0.000000000000000000e+00,7.852506352980155313e-01,2.616933211688505807e-03
