1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.857579959834818162e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.835268690136582226e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.845672274486737985e-01,0.000000000000000000e+00,8.780757749200711615e-01,3.886128875012000994e-01,4.891823033032949297e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.088370074502675644e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.949366950992538206e-01,6.635085165028409282e-02,8.795537225588628827e-01,4.712216830688787939e-01,9.173738266162707183e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.196357509941590180e-01,0.000000000000000000e+00,1.472062234535265635e+00
6.155457343864989550e-01,2.363746489262995576e-01,6.898764085456698947e-01,4.438003426761642500e-01,9.999191204138633271e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.479383469447140831e-01,0.000000000000000000e+00,2.265295426501070075e+00
5.452245561263658891e-01,3.652164337041317044e-01,6.811867480331779134e-01,2.807640548430495597e-01,1.817015060567321205e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.096016372566433361e-01,0.000000000000000000e+00,2.306753632739850790e+00
4.829370101954732486e-01,8.841281435247322351e-02,1.163382448024210536e+00,2.540494166028915979e-01,2.330120252241209222e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.144660504167662962e+00,0.000000000000000000e+00,2.289982465640472586e+00
4.277653183369967138e-01,1.848845415497907610e-02,1.668148547389986636e+00,2.924473868314876324e-01,2.704868342114155944e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.946954505167237892e-01,0.000000000000000000e+00,3.156875463738542997e+00
3.788965511214143489e-01,3.866214864261936519e-03,1.113186218081072987e+00,5.779207098284128152e-02,2.614486871320262029e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.018635361558066332e-01,0.000000000000000000e+00,4.595298732974411493e+00
3.356106498063568533e-01,8.084838922357628433e-04,7.465913405454494001e-01,1.142059604181136674e-02,3.317811157456199478e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.717084075604261573e-01,0.000000000000000000e+00,4.561888783238801537e+00
2.972698166031927380e-01,1.690661866847563552e-04,4.862583912347135384e-01,2.256884235710512974e-03,3.178498826964386570e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004903659527792842e-01,0.000000000000000000e+00,4.528721739308928740e+00
